Car_Price,Down_Payment,Interest_Rate,Loan_Term_Months,Extra_Payment,Credit_Score,Total_Interest
37040.08727503651,9737.666708360888,14.18224217102882,48,100,623,7253.795115047871
109295.70039127495,29066.907977732582,10.646812372227698,36,50,559,13536.260582579423
36539.66225061075,5542.826958839521,8.897615186723026,48,50,672,5512.942165417953
35022.210669684995,8426.004291696589,3.6153665691670875,60,500,765,1186.0409029089717
18837.715124049962,1619.4602632965543,3.872810828136222,48,0,839,1395.7948569274656
64567.02923654992,3367.47730991084,13.582798037428852,72,100,589,25205.76192387777
74308.31899257473,4086.454710935062,7.232377830531162,36,50,742,7900.421437866575
21899.407139976996,4306.527926108935,10.148417037565455,36,300,676,1786.0392144063105
96430.39975297611,15799.99817728071,3.6398880202772625,48,150,838,5630.71424892807
62595.3276485429,11236.10150540291,12.805077974576886,48,500,620,9728.007454587974
70060.9782793959,3633.7676436365177,9.249019449013653,48,50,686,12814.62574032951
61280.088428513955,9539.57277896487,7.9412097136510305,48,0,693,8821.556221443256
57080.121391909226,13100.860521848004,5.030864433489543,72,50,848,6509.76862071386
73762.23478736288,11851.630935220357,4.988470516874478,72,100,818,8794.459992236614
31300.225822724813,7294.667918463463,10.210023041120383,36,100,688,3439.7962175847106
34102.45370200347,3691.752296358137,10.546673066458936,48,0,601,6995.812898400472
105487.49020641932,26718.45181886951,11.691763341939515,72,50,566,29675.35393702048
114342.12352403144,22537.725571533498,7.1543734284906435,72,0,714,21378.731236810323
54197.47820937406,5565.581032641823,14.188190279548145,36,150,562,10187.027970619469
43428.190680073145,4741.495024818134,7.288779707396982,36,0,739,4500.612881304971
82619.95204009666,17102.959317618526,3.614359309060533,60,100,813,5670.951183307724
57917.087965300125,14912.775504757627,4.693927931432886,72,0,770,6423.153855353066
17665.56734433621,2718.8535106200934,9.207139724681022,36,0,653,2216.061510750593
31396.022723449987,3597.2026717641916,5.571348832721065,72,200,747,3233.3807339364075
90177.08402897674,24054.998834067675,4.527044153824967,72,0,849,9510.046942358527
84187.01390056589,18295.275440237176,6.719040622619849,48,0,718,9433.934024295828
17845.079212865767,2891.2842143188027,8.073879522606322,48,0,698,2594.267912832581
38307.07700295969,6587.861437728805,4.046659166249325,48,50,798,2499.988091772243
39262.8536417475,3968.0656335791305,4.780694692595474,48,50,805,3324.0385146694234
85548.73807786648,17682.980410377117,13.07565521179977,72,0,591,30418.254628618302
17069.606464208235,2384.3786924477076,5.216027315136653,60,100,751,1432.6695516566092
25931.401108380254,7751.188664910681,4.184763532018376,60,0,793,1999.843737089866
98991.18896418488,16833.04372240327,6.033319316776402,60,150,706,11874.320389946379
33747.18951570503,5786.677884543777,5.469731880689686,72,150,835,3499.550940336411
83538.34132444684,15994.4970051626,5.322271540260167,60,500,831,6560.620832985508
40009.192009906285,11170.12633924836,3.55798548999796,72,200,787,2143.7298843204903
25441.34623973124,6365.539950380456,14.739007384186113,36,0,568,4642.2044503961715
40533.08005494268,6598.076811324081,11.106841256038617,60,0,602,10443.314698676731
90838.02784484421,20863.207375868693,10.65116857156154,72,100,634,22463.56131142952
104848.12915116,20608.830279847996,4.047391031932698,36,0,822,5359.520480175721
102173.08577953411,17685.319464468896,4.038691758122209,48,0,762,7149.852675723014
56704.270609937754,5561.494936127667,9.957956287040894,36,0,653,8229.294763157555
85148.93933991785,14133.367155623055,6.92133449188567,36,0,741,7831.677482989004
36523.351018661204,4070.697186117263,7.463218854664029,60,50,726,5953.752898659487
45780.51167740639,12759.511014937132,9.634538700935455,48,0,696,6901.283744019741
109115.26094471758,14605.26354155841,12.800405542908264,48,0,630,26743.47796068684
16365.201968627283,4714.25832975498,6.897855321890434,60,100,742,1408.2593891709198
23978.395739719148,4394.372461246401,15.997024869525212,36,0,586,5201.522695321277
36828.05679033287,7656.040900391923,6.920283765125056,72,300,703,3693.6507580415946
17785.88140675107,3303.462659491527,9.785044067940955,60,0,679,3888.3257235362044
34050.720684428714,2803.9118467994836,15.661007583546427,36,100,608,7237.181902598049
76219.36390181768,10972.181758488628,3.7273025226233667,72,0,773,7668.45156598943
59249.57781221229,4431.070214153468,4.909568586895453,60,0,798,7114.886670822231
108730.52966308236,22370.057278108696,5.2016119159348975,60,0,789,11902.581576177407
100831.5739825363,16306.33581768667,5.408757200441786,48,50,842,9392.837645018712
50890.82192827698,12442.614759186892,3.921938579423399,48,150,836,2659.146182284566
42239.46051028571,4440.11156947843,4.507858015448488,48,100,753,3175.543078107641
54867.702857563025,5000.725541463427,14.24305166204465,72,0,648,24584.420671727843
76980.9689640548,11669.010663431978,5.994935459002675,60,0,725,10438.601310141621
43146.68228640201,12152.105399556986,4.700945726500548,48,0,811,3065.8410672142936
80535.63532415907,18330.34982124965,4.015157564995999,48,0,820,5232.722750362885
57988.22348008025,8972.570367898275,8.500371061594942,60,0,692,11322.743795681165
72964.95398945792,13083.93271601048,6.383037393021731,72,500,738,7591.047586478221
60793.28555920825,4319.560687032947,4.558380197493134,48,50,821,5189.446665849027
45918.904751901355,13598.606939273226,12.971512293938328,36,100,569,6158.329614035232
114587.59723102645,24819.882817100148,4.486391039575858,72,100,849,11813.10995016753
95178.60838677488,11550.020935406837,12.14223815958561,48,150,595,20482.950735630096
29711.883455477517,5836.961856814818,11.374308017124468,36,0,644,4416.511156100483
106189.13746928085,8215.916378704675,10.760424875297616,48,100,613,21894.61977217451
66180.27581619893,19288.848074581114,8.087936167475004,72,150,680,9986.281835801256
108927.9838238796,10206.14327439805,13.700690028281807,60,0,558,38185.81845008766
98984.8018744681,20985.528254059387,5.072230895606265,60,0,752,10472.230897562136
59647.41796926951,6642.552128333973,3.8384951948857893,72,300,847,4537.503771254456
17359.277373612327,3982.0506371777924,5.717110715545297,48,100,723,1188.9530325085957
43211.12273541934,10552.386997599977,14.621096983020877,72,0,622,16579.68681785691
71871.59253939103,15693.516718046965,12.178370817955093,36,50,633,10809.9876825675
81515.21308174546,16598.52426441717,15.733246915750438,48,0,608,22966.533746375753
42078.20697048624,11492.28516104308,14.428748838357052,72,0,570,15298.88162370805
29632.387777646534,2064.09368631469,6.153512094486062,60,0,706,4528.251895297155
102667.67486392641,13626.94613839468,12.092485112865377,72,0,610,36602.78037652235
118362.22897387297,13265.076327546652,13.3803411244922,48,100,613,29731.48173904102
70197.46914178201,20848.893360523405,5.658289336556419,72,100,717,7780.371829860003
33026.32501407187,4866.344605812592,3.735353025290598,60,150,752,2083.4444542914703
43592.269284533744,10163.675980865835,8.027573643948578,36,0,678,4297.81871102185
16931.021037484006,3744.825090515193,5.04944718660912,72,150,794,1155.3331858152344
111001.37468885239,11435.395960868093,9.041572077807368,72,0,655,29802.55872667652
27363.86370346482,3003.1681718615314,7.531701368323329,36,0,671,2931.762653820772
75534.22992899662,9088.364721172917,6.847033054944218,72,200,731,12016.423220350589
43775.79817215663,6688.146097645498,8.77107053598149,60,0,652,8858.218646067393
73188.6902641583,7946.9206759641565,4.521704729927595,36,0,810,4647.727131801211
83399.14077694574,4579.686232867308,8.142348730238806,60,0,662,17393.508362611705
102122.88938925618,27557.68443696308,13.53480225616757,60,0,619,28459.060452086404
36674.233534863335,10686.961791648804,7.458306479502977,60,100,709,4210.500034245688
16154.56200914045,2187.208099903915,3.6468893820115227,48,500,789,399.8176166341024
29372.991157224766,3954.389451867279,12.061545698154369,36,100,560,4365.934222851043
109501.95739405103,5669.239714768992,8.228992778582489,48,150,687,17147.3683471832
106758.4581440641,23493.55156660046,5.997098621502359,48,100,716,10006.346357643457
77728.37572788238,19926.44437577749,4.257412715130755,72,150,796,6542.905533467967
78054.2703455336,6763.5644950764,14.999603816092922,36,0,580,17676.162776537865
84828.85082735683,7627.520774521509,15.52072279480413,72,200,561,34372.64284794299
33413.98425546221,8270.65653153562,3.9044301749179464,48,0,792,2055.2924771148037
111013.25432212077,22654.773111958235,9.128849813844338,72,200,657,22706.28057399256
58970.90511366768,3609.912177485964,6.77379794433096,60,0,743,10057.929930756633
55229.54546619723,11357.224101955073,9.065482423091535,48,100,682,7720.059031872455
69486.35905469794,8840.709904705294,4.368152788393839,60,100,830,6335.450188145702
19931.426511380778,2833.8759103601933,3.8839510117184757,36,500,840,518.1487856247571
32459.753719388336,7869.310752967471,6.476438718398477,72,100,712,3940.247668411932
92493.5297247689,23376.241073319772,4.3024296554226575,48,0,827,6241.477643168307
23693.86013213828,3556.1914864363202,5.091126725004539,36,50,752,1487.367072179283
78330.97149397076,22464.40098238466,14.699823975396473,60,0,645,23349.951867020904
40761.6565165387,6180.106249812215,3.767997362411341,72,0,772,4110.299451088586
55876.03947440754,13575.587166792333,3.677038105126135,72,0,786,4902.164325634769
45312.84236092349,7747.105670854959,10.22446182968251,48,0,666,8361.56050177166
52345.63522881966,14362.756703990699,6.571016777928995,72,50,741,7346.151700356768
90499.82004434578,25063.048300610462,5.2156018745651815,72,200,825,8884.422709208837
46197.78014043337,3319.504624673378,7.674453361699204,60,200,655,6875.1862357343
74472.48723117421,21159.371276078855,13.395835890868966,60,0,553,20118.935348477684
64985.29223090546,16661.170342294885,13.4668458301693,60,0,567,18342.20111515941
84685.47236307805,20987.40402503713,15.233861178981826,36,0,569,16056.919222556728
113367.12262909958,11362.541252381305,7.792829994689122,36,0,671,12717.089230169973
91920.07020707628,23097.65705880244,8.221336691027728,72,0,686,18595.04518753086
37568.73975202946,9863.040853617289,12.735960726378572,36,0,629,5774.115284924163
18274.22918143489,2234.7113289976705,7.231682950839884,48,50,703,2149.8709526954535
42537.724651481636,12253.630485067795,15.663858232888119,60,50,574,12203.876522116174
77483.18272352676,4839.989844693398,7.485449239187256,36,50,718,8475.783466127776
20399.710415846286,1784.5118595166678,15.775564175521868,72,0,608,10292.88557727951
67118.45595612982,12376.326782095668,10.53267965714395,60,100,590,14225.79193852168
77668.49913627337,15063.659218322622,10.762395877996296,36,150,587,10040.97857128972
50095.608535780884,10584.576931756164,7.942820457472766,60,0,666,8492.596253472222
95945.7813933113,5204.3181625997095,4.197724193540546,36,0,824,5991.9137887972465
26192.81657904604,7598.318523024178,5.159836061973918,72,0,819,3066.249044273319
22889.467082259922,1399.6227743377315,10.177968586006441,36,0,676,3537.8526612830374
91459.81940137835,7844.096059891645,11.527589234620207,36,0,552,15687.033166297633
67026.58820165084,3586.165733848502,4.739328303239417,36,0,842,4741.794618648534
87282.25162491229,16733.282683865295,15.54549091785902,60,0,565,31368.42571888692
60656.87055339335,17169.941452472118,4.427463471862642,36,0,814,3032.02365206368
40872.213490106216,8848.2943607983,3.707087143905568,36,100,788,1677.3205656021184
101005.74335579097,25823.56945055423,4.41562730016925,36,0,812,5227.593322597108
98938.66729174282,5275.439507142741,8.627384706864172,60,50,683,21258.77057293834
87943.12943971482,16313.786860112796,4.655315992132014,72,0,762,10606.770244658845
43575.23940914609,7185.153662553088,12.912622764239071,72,0,564,16085.047673534767
76974.22002125415,13450.628081563755,7.552037780561154,72,150,678,13267.862512619973
52902.259178702814,3600.173120615594,10.481993200241014,36,100,671,7790.174314771921
24616.117699296585,5442.841236375486,4.587080475461142,60,0,790,2319.170995594972
111317.92542353549,19570.25942438529,8.920892266453828,72,100,664,24942.834637805696
29365.956246490947,7085.629724094234,7.409234743008108,72,50,746,4595.463903261031
114774.92215118426,19663.54479384227,3.811720735174154,72,0,771,11440.66975822281
61830.606160585354,5400.619587314356,3.8784752050904965,48,0,763,4581.342261256257
34438.95752805506,7303.271303590866,14.94408111984531,60,150,629,8423.330573548223
71899.59947472761,6693.607571303084,4.021662160050018,48,0,812,5494.255123660461
106659.31276702287,28595.216785629033,9.89768131887458,36,0,684,12481.67906269351
91883.61307300393,18678.014473503586,4.043066965817005,72,0,791,9360.548907168883
99688.92052545222,8902.317389823025,3.5663752604500027,36,100,819,4887.342194165306
84172.25350462532,24459.153408095473,4.534029447773432,60,200,836,5923.992553992537
87689.0392743745,15748.194331941293,11.581775387697737,36,150,599,12593.184417117529
104165.54341435853,7106.653884037028,7.015692585864942,36,100,738,10465.72334204869
41215.14093021452,8519.508670301397,4.782399266464296,72,500,846,2347.281403466247
66389.62118252975,7521.92593922925,15.579814673878548,60,100,563,23514.61053825483
38226.99139105823,9592.04523604379,5.065976714531471,36,100,781,2036.8668358397042
118705.14083964794,30205.178148094292,3.8615519096814537,48,500,810,5628.615540311249
114126.2306670944,33637.20446965754,7.100316473329593,72,0,741,18592.939098669038
19139.815193693117,3358.413278473265,4.783474089628046,48,50,752,1378.1858203355666
89085.39311414729,14586.772775840187,4.83790328352125,72,100,810,10439.75646781022
112151.07332864491,26733.328135875585,9.996788657910447,36,200,662,12708.95075197297
33960.41123837002,2822.710053515655,13.656032380539171,72,150,585,10494.793222677117
74634.2492080261,13936.369648444223,13.063019328941571,36,150,628,11896.021154806904
111126.27124674439,20731.928307343245,4.773282070717456,48,200,824,8205.06803364703
18564.327751508878,1343.4684817762022,4.095914857916718,36,50,827,1005.2864249901861
88229.12806091818,13631.049254949725,5.865194262174199,72,0,711,14074.538976219163
46221.64577411783,12171.139214659066,13.891233109391855,72,0,566,16324.60048347549
112061.60051453569,29588.56631748639,3.9676967381709556,72,50,753,9898.056613462306
116961.11574236362,8749.792790286358,10.939533101406337,48,0,566,25881.55770080964
114147.98135691056,8296.300475990995,3.501108369170508,60,0,751,9689.078595866942
64792.4927490337,7494.798334664645,4.7166388028001345,48,0,759,5687.106692768352
105514.47835387792,28350.845110708986,12.491818309141303,36,200,627,14370.179747491406
103677.68684618239,8524.964804537522,14.637710338704007,36,0,605,22986.45817870973
48505.54969054184,11156.237656246303,12.563470190722065,48,150,629,8594.28002104373
102036.12478582113,7682.443186010435,13.173018965310247,48,200,607,24828.495626246448
18885.801645126725,3886.4045581191904,12.738967350484618,36,0,567,3126.7886816517416
77608.33724061557,10788.864619629212,4.8011495822186925,36,0,757,5060.985437441773
39150.92791520882,9679.224819605035,8.568417486044904,36,100,684,3608.7006288230314
27659.523006614276,2998.917736758504,15.8007220746827,60,100,559,8752.217085416054
23080.086171066963,4842.212634309328,15.648808426291914,60,0,618,8168.946618255749
88110.32146720467,9597.032044781934,15.164153464615048,48,0,632,26684.580708026187
50686.87119564694,11577.645271671016,10.260900811718244,48,0,658,8738.058257253017
91100.51101051996,24453.154402313732,12.97026828652665,60,0,593,24277.723165362586
21862.415783888948,1786.169202858046,9.109291190368477,72,0,681,6057.9582902658
48105.48547221409,12827.275850614293,14.581509259070344,60,0,567,14613.979545080905
71646.58569941041,14214.239368581355,14.328802587161976,48,50,642,17558.966854305076
98025.93230809117,8016.3277087493425,5.281357191210942,60,300,843,10459.30099722159
48469.012807867344,7604.083556225681,9.648993081770087,72,100,697,11005.623435802916
80718.59452588596,7282.033927578956,7.4957694164569215,48,200,721,10391.318101684616
108027.66356479964,24315.619707438847,12.41678189907375,36,100,600,16264.098481045596
79665.63475914198,19097.20964468006,15.081487582316798,48,100,568,18837.67600068228
39460.744849131544,3016.7396155593005,9.592904468497993,60,0,669,9578.851626022022
17562.082063436494,3100.3215103215753,4.882772890430037,60,0,774,1866.354293955676
106360.38175959764,26978.977075442424,12.292095771647494,72,150,615,28799.652020249923
17233.28813929065,4894.956267065294,9.856805377269067,60,200,690,1651.248985339512
106843.67563184093,19058.717877920197,7.300752044695198,72,0,738,20888.6825557181
70538.39907285725,20284.713730079457,5.937096923041126,48,0,707,6326.818828007862
113602.1083438541,20893.954532281095,13.940232604141872,60,100,647,34082.34109185648
98872.23975623486,14687.236260739468,6.284269658205551,48,0,707,11242.73311038084
119783.08160600043,31389.250221779108,5.479096238589754,36,0,795,7664.900777474481
51824.74062242956,8978.412306329667,4.457665631663363,36,150,785,2674.2773425319474
95554.77033776832,16050.87252159074,11.755760955883185,72,50,582,30144.92404843379
57202.74592897043,9871.942485826374,4.263715250443665,60,100,790,4701.890310493613
65386.94013191043,17111.517062059695,4.807676779633253,48,200,824,4071.5042750845387
80888.07363792886,20867.940853525248,10.91849154242267,48,50,620,13745.811763191865
106736.09698956557,16104.342112060067,4.707203840442475,60,50,765,10891.703189223583
118328.76426592599,15776.178350417678,15.621736175483939,48,0,628,36001.338574609406
95668.70845577441,16548.96510104488,7.200725575315701,60,0,718,15330.42250645929
58865.512127570044,11372.412385945632,3.635347073315967,60,100,847,4006.8509348432526
59242.48523909237,6492.046432593508,7.4867797574781365,36,0,729,6309.231392082473
92446.1416668336,22971.828143021772,9.596180771111637,60,0,665,18267.138424355693
40071.600305671745,6877.115751290435,3.8245616486280474,48,0,809,2656.5678783464527
26599.78187879644,3551.3737753282867,3.5248321783388468,60,0,809,2124.4193631626054
52235.326552281535,4006.723690142331,11.442054499606833,36,0,554,8977.482951414786
45160.09412367858,4954.572187386929,5.176351841371477,36,100,846,3019.95669963483
46112.35264787896,13249.014670894865,7.564917974835491,72,0,657,8122.262013581995
39528.813860240545,4991.497875288715,8.19944191085426,48,0,666,6089.5903403045395
19419.784911818,1790.7920155584654,14.665180774341815,60,50,562,6169.912989172029
16876.76314700845,2787.504555608545,9.258331607694405,48,200,691,1661.18787964383
118710.85092228331,15049.204376638887,7.0654714207203835,48,0,737,15640.295845879973
59916.17904226555,3522.4609356734504,4.992301007653576,60,100,830,6715.962261779129
55354.29795176657,7239.584057331633,7.651804161365414,36,50,664,5672.916933214983
86362.96468277233,16065.85670235766,5.285022838188303,48,100,785,7338.590975533958
37916.658225831736,7125.605273502591,11.748675088552478,72,0,559,12261.660552868745
114745.92431477366,15965.716961518836,6.606784880459528,48,200,748,12642.192883308344
97566.22651363297,15788.721834860044,4.788576313055557,36,50,801,6045.759554996779
24388.15524278725,7106.207982039924,11.427455159868025,72,150,599,3952.530306193561
58845.981457417474,8493.659446390784,10.428693770102923,72,0,691,17597.025556939807
107307.42229402729,12292.784539233844,4.4763119121746175,72,100,820,12526.768746110129
114196.86234059808,12660.636245970936,10.817034825785663,72,100,565,34232.16165998671
64077.158681236324,10536.92186578619,15.654941246278122,60,0,551,23991.692146008783
79408.1958671243,19048.440976941834,6.672535686386536,60,0,707,10793.766921869015
32538.564339667897,3302.568163090394,14.34556258889757,60,100,579,9676.54086174586
119072.70574438253,27068.08754538483,13.388466844638232,72,0,631,42334.955449124885
39325.528645261555,2174.2084282555006,15.091058751273321,36,100,580,8417.036047358406
113986.83628418819,17637.55300808528,3.566266924386422,48,0,785,7178.332712112842
83212.89814419868,20301.14006830033,8.305135095831444,72,0,697,17184.19517203639
78812.3634622802,10614.704379900753,6.439296712805384,36,100,726,6631.263489348624
68832.29365673341,13142.444110808034,10.921319889725405,48,0,584,13296.053536994463
39220.33023036466,3970.85481196799,14.38248668129662,72,300,572,10341.359922246762
33535.44336057837,7897.558271259405,8.680990242166922,48,150,655,3721.3952127235943
38151.05195236841,2406.178293825841,11.999673946474791,60,50,646,10955.305398541326
34576.01752514673,9098.183233794898,3.5067576936168248,60,150,779,1723.3548501647115
96856.3697245091,9641.964106555146,4.939660623499908,60,150,776,10303.769698374814
51763.15221250666,13903.557213033971,15.085951198800739,36,0,649,9444.743161845563
21073.48103915662,2910.928622531512,12.672722946248241,60,150,604,4188.798981840237
116755.77616478519,26932.159223066763,6.628435954066731,36,0,744,9473.682953312422
107797.5179211597,13992.799585806531,11.752276442612791,60,0,557,30689.906801771256
112413.98973549737,31079.9858146346,9.3665929388404,60,50,677,20048.4768927776
119465.3213778757,9755.45229349953,10.566756020733603,60,100,581,30208.56974687462
33259.00116804616,3147.297528386487,13.187541434043172,36,0,642,6511.257407209989
56605.411984779166,9807.313938119267,14.043130150123808,48,0,556,14634.214915396136
94615.03994892958,6668.904168183261,5.3363835464594676,36,50,807,7275.0481766666235
88082.16489564818,8719.697981077454,4.262671634244569,72,0,769,10721.136148249096
31159.07016568478,8909.674239123899,5.03038040596206,72,100,789,2677.3114367845374
100662.47812401487,29607.091194607216,9.293061089830502,36,100,655,10117.456076742887
38566.26004284937,5556.0417867687565,15.598566621087944,36,0,585,8534.131123197203
38500.849556375426,10811.866525959276,12.691077216126867,48,0,594,7763.22492804951
71382.31440380843,13291.827293658887,4.138190679745976,36,50,847,3667.9080613002693
77258.69315837882,9072.922258600402,15.37928099281779,60,0,558,29958.711072710095
75909.05182297017,17125.05782087229,10.77084420774559,48,0,636,13828.945260705168
24606.117926764262,5283.5597850229515,5.772770785867354,36,0,726,1767.7646766753996
107133.39057618994,31848.756814028107,7.747213303752133,36,0,679,9328.949181874223
42888.004471814136,4986.237535503594,7.186219913152805,72,0,744,8868.135344424774
28599.06673469444,6235.021978311854,10.558340828536757,48,50,560,4628.80720167414
108318.5483862426,6824.711825909924,10.084971466491144,72,100,671,31719.87106399787
115343.40731412411,9044.25069846431,4.402535590742533,36,50,784,7248.33859096005
105523.39981287232,5379.540052288856,10.522139033696838,48,150,580,21365.574518371137
99999.1878461122,29986.273489827978,4.3032903544240835,60,0,773,7927.026620312449
83800.40796709729,20997.736178912386,5.873601682090071,36,0,702,5848.760537297151
72840.02391395962,17968.231997411363,4.748800974944326,36,50,761,3980.242031739553
24133.609790698065,4282.063039822132,14.236473344569056,72,100,641,6906.604064585129
57887.58737242336,7236.919238440382,8.962582711215,60,100,678,10996.715934282513
54132.29428629297,4753.685404699425,5.58103905087934,36,100,746,4068.491760567603
42274.147294834256,5122.302825020183,14.10870842401961,72,100,591,14810.911005975233
90959.11193730142,13097.45771202921,5.184077567211043,72,0,777,12902.684677041207
67066.95218327094,16034.200886639144,6.940648554652803,36,100,743,5271.631345895501
23509.852670303033,4347.334920741474,15.064768554254252,48,100,567,5086.085172024932
38119.23620473019,2644.3659759033967,3.9010190471017747,36,500,792,1453.1652621858775
86742.17018425757,4728.077350054747,5.277775879312966,60,100,825,10673.727607145083
22993.74024648152,1737.9369010897162,8.466580351943888,36,100,676,2466.679659513645
104376.72597512072,15930.464236938762,10.57372647838595,48,50,624,19836.4688504822
66990.3853364673,18978.25754341729,15.138654054809889,72,150,611,20072.28458194519
65461.59061929804,13704.42460212562,5.383642537929454,60,500,837,4648.299175794445
77202.81738924935,19335.94550097745,6.8111163948346976,60,100,735,9544.289058799077
101591.50142214066,16924.49889132181,5.962873260926849,60,50,727,12980.589637476252
51519.96682973027,7234.254493898283,6.00348892856506,60,0,715,7088.6117073230935
86191.69601870167,6645.38779431136,6.433185746871239,48,100,732,10253.843945029905
74401.85621955806,20012.853504643146,15.438070937807808,48,100,577,17189.82301491117
43037.96836778924,10578.302557444407,3.799195312295117,48,100,796,2247.524577937217
107256.14856729159,9870.732341562587,15.042855182709179,48,0,571,32810.985536294735
98729.73226872746,17580.323694269013,12.102165447878328,72,100,645,30347.328958469447
84137.44263913468,14458.489618264992,9.925758508287293,36,0,671,11174.018543077142
104311.0815548954,21516.548060634937,5.3405423952030775,48,100,799,8823.715088566529
106065.89110077925,30392.833569804377,8.782481615982961,36,0,686,10681.204190138042
89378.11255507865,17423.624922270716,4.2301013082110615,60,100,826,7378.058518764292
102886.39947818556,19039.572352608902,14.91221725434216,72,0,610,43517.39957297097
88234.50347527479,5521.7799239911465,4.5589657647587885,72,0,799,11983.67248261597
86414.78103483154,5679.772993129441,14.264469766547585,36,50,644,18544.42560501794
79954.19471259436,7742.500193760184,4.745658473922359,36,0,845,5404.765984187875
94035.24715355234,5465.111618002647,5.805777691289593,36,100,733,7833.881434436637
31653.53605577274,7465.11372331075,5.189580720579123,72,200,809,2486.7809277705805
107491.42971588748,24812.523619079027,3.8915502228262726,48,300,836,5735.60467236548
106543.57041324936,8951.157768994795,7.364564288141562,72,0,704,23438.91228081686
18070.96471862871,4680.736315496784,6.001142582844295,48,150,735,1105.6750433579805
101710.75880930008,9021.389204785208,14.53634535300558,60,0,618,38265.39395823871
28531.336084711744,3574.8022775185837,4.0693107869871845,48,200,810,1538.1685326188476
50187.4796972099,5633.254752794316,8.453356225760592,36,100,664,5587.925182955584
93068.36691061882,13315.921758887027,12.20501019030268,48,0,557,21442.328996271284
31879.78908507236,3623.646240299175,4.995784508052166,48,0,814,2975.779694748734
100886.53753250153,17376.46837454615,4.613630235938786,72,0,820,12250.53972655001
102374.0886855629,15545.70707852861,5.265904911694994,36,100,798,6943.359021747902
68284.11204488779,20255.961014355245,8.422118157612134,60,0,654,10986.00441981604
15670.516530267527,1002.6245250538489,4.883985044113489,48,100,812,1135.7647889728398
45139.00398336584,3861.4316279455675,5.005897199326221,60,50,773,5087.687509315012
79777.32642945292,5042.443467041204,3.8029642260599164,36,300,820,3906.348923661625
118024.54869287947,24367.383582445796,6.301178714639622,48,200,714,11357.102593697951
81340.42033675018,5175.472901108627,13.155496218927262,72,0,632,34369.52774393886
42279.37601173678,10955.00634250771,4.211374779788748,60,100,844,2903.717890379152
81570.5988254592,14518.315107925571,8.466337787907415,72,150,683,15932.612469847405
71698.46487016483,13031.33265785027,4.872839787995284,60,150,760,6530.935842506505
96883.76649087008,18446.536111479345,11.687265187127187,36,0,641,14930.13662515008
26232.96707683063,2431.8859372920924,9.628172235753386,48,0,676,4970.871479497248
94907.92976271294,9435.990838825452,7.3700883927814616,60,0,740,16972.70421289922
71832.99076099158,9317.049990144733,6.630395042355502,72,0,708,13427.795503009855
116114.16040519443,23034.042526921326,13.862888302067107,60,0,559,36471.92610131345
50896.57743406204,5218.397785056609,7.7067981063722675,60,0,656,9509.365970827545
81425.29877906456,6439.3513487808295,15.254622969898055,60,100,636,29936.33239332733
112862.95107855184,33015.71122700773,12.06996282959926,60,0,616,26891.68012896094
25763.521439021322,1429.7583112301452,13.882781410407107,60,100,611,7496.642421569004
113408.99115982738,28428.72529443368,10.437336509234406,60,0,695,24454.96430139609
87228.0008415854,21546.082714661497,6.691005201145615,72,150,702,12138.230369497298
22122.891206043052,2749.953436676041,9.674128462393133,60,200,656,3105.053372962552
46601.17452941571,3910.1486273185,8.835958854671256,60,50,697,9563.023038794514
89358.06930775457,7721.177141762161,5.620731687030115,60,150,735,10953.988018977792
22071.81315422103,4951.985743587429,7.095198698979577,48,0,727,2594.3552135082664
76127.8983185087,16040.273617094294,3.5699976825279713,36,100,815,3176.3792349825653
51317.720980060454,12608.06707639851,9.601973486663562,36,0,698,5996.241644281506
80196.1293655851,22805.396813159005,3.5458431462992737,36,0,796,3191.2554799038107
19802.91355031385,4415.690116981925,5.224610473153341,72,0,803,2570.767369077448
106511.3646459995,9475.558192367504,11.366998197081394,72,50,578,35778.136983923076
117216.34176362668,12994.680329832827,4.528542990885102,72,0,815,14994.913902804039
116732.1748049976,30414.38519323826,13.78432887465731,60,50,562,32354.358121586607
93713.4423330071,9589.370333559635,13.016499740553765,36,0,596,17941.00580189412
28659.055213716358,1952.5580321420982,6.181526978697774,60,150,700,3271.5779815813894
94617.63557254737,21366.55574333014,13.072978628995344,48,50,599,20484.235369577687
17581.62622817416,2648.3482937129174,4.122831507762317,36,0,764,968.1491881610515
17322.97291054471,4850.60587224444,8.81436704124259,48,0,681,2372.9372267872945
48979.07301070183,10411.176301203983,8.576738972994091,48,150,662,5976.436677258149
66307.5349924899,4814.2416331009235,4.63240964701429,60,0,801,7514.312372202994
95892.77886981828,27517.788994480998,11.80858289234741,36,50,602,12809.624568702913
86746.01454368305,9944.503765212068,10.465969664742037,48,50,679,16967.61489916737
61819.784169558574,8302.590052526912,6.501739906764331,36,0,742,5533.282564928422
43730.79995957491,6584.3324185914535,11.567891425779802,48,0,628,9430.163174384403
119698.07251655967,7517.766012231292,13.123867122619998,48,0,606,32607.75524501177
59749.03673477716,10404.03138729881,15.265283212386533,60,0,646,21502.798293920572
62395.637554615925,5043.415845959815,5.543613586248791,36,0,747,5033.275727899636
32180.501225125263,4834.881583564608,9.538662357321867,60,0,684,7143.923262196192
98455.00261874258,13555.03340473196,9.143903390381784,60,0,696,21199.177976119994
87836.6337070563,21362.749515868967,5.8391159887402715,60,0,721,10335.682261098718
